date,store_id,item_name,category,region,inventory_level,units_sold,units_sold_7d,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,7.14,50.0,55.0,50.0,91.18,0.9870585654748911,Normal,0,95.739,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,64.0,1.14,8.0,9.0,8.0,91.18,0.9870585654748911,Normal,0,95.739,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,25.0,5.57,39.0,43.0,39.0,91.18,0.9870585654748911,Normal,0,95.739,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,4.0,3.0,21.0,23.0,21.0,91.18,0.9870585654748911,Normal,0,95.739,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,6.86,48.0,53.0,48.0,158.88,4.764602215508556,Normal,0,166.824,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,158.88,4.764602215508556,Normal,0,166.824,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,2.0,2.57,18.0,20.0,18.0,158.88,4.764602215508556,Normal,0,166.824,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,24.0,0.29,2.0,2.0,2.0,158.88,4.764602215508556,Normal,0,166.824,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,7.0,2.43,17.0,19.0,17.0,158.88,4.764602215508556,Normal,0,166.824,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,18.0,1.86,13.0,14.0,13.0,158.88,4.764602215508556,Normal,0,166.824,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,2.57,18.0,20.0,18.0,158.88,4.764602215508556,Normal,0,166.824,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,26.0,3.14,22.0,24.0,22.0,158.88,4.764602215508556,Normal,0,166.824,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,2.0,3.43,24.0,26.0,24.0,158.88,4.764602215508556,Normal,0,166.824,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,26.0,6.29,44.0,48.0,44.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,102.0,5.43,38.0,42.0,38.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,193.0,4.86,34.0,37.0,34.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,140.0,17.57,123.0,135.0,123.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,184.0,3.71,26.0,29.0,26.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,153.0,4.43,31.0,34.0,31.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,107.0,6.57,46.0,51.0,46.0,33.88,4.752066115702477,Normal,0,35.574000000000005,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,16.0,13.0,91.0,100.0,91.0,32.925,4.7532270311313525,Normal,0,34.57125,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,5.0,1.57,11.0,12.0,11.0,31.97,4.754457303722239,Normal,0,33.5685,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.71,5.0,6.0,5.0,31.97,4.754457303722239,Normal,0,33.5685,Fall
2024-01-01,MY_STORE,0,Grocery,MY_REGION,18.0,11.14,78.0,86.0,78.0,41.37,4.761904761904759,Normal,0,43.4385,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,31.0,9.29,65.0,72.0,65.0,41.37,4.761904761904759,Normal,0,43.4385,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,106.0,3.0,21.0,23.0,21.0,41.37,4.761904761904759,Normal,0,43.4385,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,296.0,9.29,65.0,72.0,65.0,41.37,4.761904761904759,Normal,0,43.4385,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,231.0,9.29,65.0,72.0,65.0,41.37,4.761904761904759,Normal,0,43.4385,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,186.0,6.43,45.0,50.0,45.0,41.37,4.761904761904759,Normal,0,43.4385,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,93.0,13.29,93.0,102.0,93.0,41.37,4.761904761904759,Normal,0,43.4385,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,13.29,93.0,102.0,93.0,41.37,4.761904761904759,Normal,0,43.4385,Summer
2025-12-01,MY_STORE,0,Grocery,MY_REGION,30.0,9.43,66.0,73.0,66.0,39.27,4.761904761904773,Normal,0,41.23350000000001,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,80.81,4.764261848781102,Normal,0,84.85050000000001,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,101.0,6.14,43.0,47.0,43.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,127.0,8.0,56.0,62.0,56.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,56.0,10.14,71.0,78.0,71.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,25.0,4.43,31.0,34.0,31.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,13.0,1.71,12.0,13.0,12.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.86,13.0,14.0,13.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,10.29,72.0,79.0,72.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,32.0,6.0,42.0,46.0,42.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,4.57,32.0,35.0,32.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Spring
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.14,36.0,40.0,36.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.14,36.0,40.0,36.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,4.0,2.0,14.0,15.0,14.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,13.0,3.86,27.0,30.0,27.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,13.0,5.14,36.0,40.0,36.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,4.0,4.57,32.0,35.0,32.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,30.0,4.86,34.0,37.0,34.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,2.0,4.0,28.0,31.0,28.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Summer
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.29,23.0,25.0,23.0,126.12,4.765302886140188,Normal,0,132.42600000000002,Spring
2025-10-01,MY_STORE,0,Grocery,MY_REGION,8.0,1.43,10.0,11.0,10.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.14,8.0,9.0,8.0,136.42,4.764697258466501,Normal,0,143.24099999999999,Fall
2024-01-01,MY_STORE,0,Grocery,MY_REGION,74.0,3.86,27.0,30.0,27.0,83.35,4.763047390521895,Normal,0,87.5175,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,17.0,1.71,12.0,13.0,12.0,83.35,4.763047390521895,Normal,0,87.5175,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,3.0,2.0,14.0,15.0,14.0,83.35,4.763047390521895,Normal,0,87.5175,Winter
2025-12-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.71,19.0,21.0,19.0,83.35,4.763047390521895,Normal,0,87.5175,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,13.71,96.0,106.0,96.0,42.53,0.9875382083235403,Normal,0,44.6565,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.29,2.0,2.0,2.0,42.53,0.9875382083235403,Normal,0,44.6565,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.29,2.0,2.0,2.0,42.53,0.9875382083235403,Normal,0,44.6565,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,7.0,17.71,124.0,136.0,124.0,42.53,0.9875382083235403,Normal,0,44.6565,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.14,1.0,1.0,1.0,42.53,0.9875382083235403,Normal,0,44.6565,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.43,3.0,3.0,3.0,42.53,0.9875382083235403,Normal,0,44.6565,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,38.0,8.71,61.0,67.0,61.0,42.53,0.9875382083235403,Normal,0,44.6565,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.43,38.0,42.0,38.0,42.53,0.9875382083235403,Normal,0,44.6565,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,71.0,3.57,25.0,28.0,25.0,42.45,0.9893992932862231,Normal,0,44.572500000000005,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,10.14,71.0,78.0,71.0,42.45,0.9893992932862231,Normal,0,44.572500000000005,Winter
2025-07-01,MY_STORE,0,Grocery,MY_REGION,3.0,5.29,37.0,41.0,37.0,43.05,4.761904761904756,Normal,0,45.2025,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,43.05,4.761904761904756,Normal,0,45.2025,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,21.0,2.71,19.0,21.0,19.0,43.05,4.761904761904756,Normal,0,45.2025,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,26.0,5.0,35.0,38.0,35.0,40.61,4.752524008864811,Normal,0,42.6405,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,14.0,7.43,52.0,57.0,52.0,40.61,4.752524008864811,Normal,0,42.6405,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,12.0,6.0,42.0,46.0,42.0,40.61,4.752524008864811,Normal,0,42.6405,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,44.0,2.29,16.0,18.0,16.0,65.77,4.759008666565297,Normal,0,69.0585,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.43,10.0,11.0,10.0,65.77,4.759008666565297,Normal,0,69.0585,Spring
2025-10-01,MY_STORE,0,Grocery,MY_REGION,47.0,1.86,13.0,14.0,13.0,62.06,4.769577827908477,Normal,0,65.16300000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,57.0,7.14,50.0,55.0,50.0,62.06,4.769577827908477,Normal,0,65.16300000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,26.0,4.43,31.0,34.0,31.0,62.06,4.769577827908477,Normal,0,65.16300000000001,Winter
2025-08-01,MY_STORE,0,Grocery,MY_REGION,72.0,6.86,48.0,53.0,48.0,24.95,4.769539078156304,Normal,0,26.1975,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,25.0,6.71,47.0,52.0,47.0,24.95,4.769539078156304,Normal,0,26.1975,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,4.0,3.0,21.0,23.0,21.0,23.54,4.757858963466429,Normal,0,24.717,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.43,3.0,3.0,3.0,23.54,4.757858963466429,Normal,0,24.717,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,1.0,3.14,22.0,24.0,22.0,48.07,4.763885999583938,Normal,0,50.4735,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,17.0,3.29,23.0,25.0,23.0,48.07,4.763885999583938,Normal,0,50.4735,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.29,16.0,18.0,16.0,48.07,4.763885999583938,Normal,0,50.4735,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,7.0,49.0,54.0,49.0,51.44,4.762830482115078,Normal,0,54.012,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,49.0,6.71,47.0,52.0,47.0,48.53,4.759942303729656,Normal,0,50.956500000000005,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,28.0,9.86,69.0,76.0,69.0,48.53,4.759942303729656,Normal,0,50.956500000000005,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,24.0,5.71,40.0,44.0,40.0,77.03,4.764377515253799,Normal,0,80.8815,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,36.0,5.43,38.0,42.0,38.0,77.03,4.764377515253799,Normal,0,80.8815,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,19.0,2.43,17.0,19.0,17.0,77.03,4.764377515253799,Normal,0,80.8815,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.57,18.0,20.0,18.0,77.03,4.764377515253799,Normal,0,80.8815,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,77.03,4.764377515253799,Normal,0,80.8815,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,50.0,3.14,22.0,24.0,22.0,77.03,4.764377515253799,Normal,0,80.8815,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,7.0,6.14,43.0,47.0,43.0,74.85,4.7628590514362035,Normal,0,78.5925,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.86,6.0,7.0,6.0,72.67,4.761249483968636,Normal,0,76.3035,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,33.0,0.43,3.0,3.0,3.0,89.43,4.7635021804763555,Normal,0,93.90150000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,18.0,2.14,15.0,16.0,15.0,89.43,4.7635021804763555,Normal,0,93.90150000000001,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,81.0,3.86,27.0,30.0,27.0,110.31,4.759314658689149,Normal,0,115.8255,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,34.0,6.71,47.0,52.0,47.0,110.31,4.759314658689149,Normal,0,115.8255,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,8.0,2.14,15.0,16.0,15.0,110.31,4.759314658689149,Normal,0,115.8255,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.14,1.0,1.0,1.0,110.31,4.759314658689149,Normal,0,115.8255,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.57,4.0,4.0,4.0,110.31,4.759314658689149,Normal,0,115.8255,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.29,2.0,2.0,2.0,110.31,4.759314658689149,Normal,0,115.8255,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,110.31,4.759314658689149,Normal,0,115.8255,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,2.0,2.57,18.0,20.0,18.0,66.16,4.761185006045947,Normal,0,69.468,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,38.0,3.71,26.0,29.0,26.0,66.16,4.761185006045947,Normal,0,69.468,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.43,38.0,42.0,38.0,66.16,4.761185006045947,Normal,0,69.468,Spring
2025-09-01,MY_STORE,0,Grocery,MY_REGION,61.0,1.57,11.0,12.0,11.0,64.28999999999999,4.759682687820794,Normal,0,67.5045,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,25.0,5.14,36.0,40.0,36.0,62.42,4.758090355655237,Normal,0,65.54100000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,1.0,3.43,24.0,26.0,24.0,62.42,4.758090355655237,Normal,0,65.54100000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,60.0,1.86,13.0,14.0,13.0,62.42,4.758090355655237,Normal,0,65.54100000000001,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,4.0,4.57,32.0,35.0,32.0,106.96,4.758788332086752,Normal,0,112.30799999999999,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,106.96,4.758788332086752,Normal,0,112.30799999999999,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,37.0,1.71,12.0,13.0,12.0,44.46,4.768331084120552,Normal,0,46.683,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.29,37.0,41.0,37.0,44.46,4.768331084120552,Normal,0,46.683,Winter
2025-12-01,MY_STORE,0,Grocery,MY_REGION,59.0,1.86,13.0,14.0,13.0,41.95,4.767580452920143,Normal,0,44.04750000000001,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,27.0,4.0,28.0,31.0,28.0,60.84,4.766600920447083,Normal,0,63.882000000000005,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,63.0,3.43,24.0,26.0,24.0,60.84,4.766600920447083,Normal,0,63.882000000000005,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,26.0,1.29,9.0,10.0,9.0,60.84,4.766600920447083,Normal,0,63.882000000000005,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.71,26.0,29.0,26.0,60.84,4.766600920447083,Normal,0,63.882000000000005,Spring
2025-09-01,MY_STORE,0,Grocery,MY_REGION,31.0,4.14,29.0,32.0,29.0,59.115,4.76190476190477,Normal,0,62.070750000000004,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,58.0,4.71,33.0,36.0,33.0,57.39,4.756926293779411,Normal,0,60.2595,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,38.0,2.86,20.0,22.0,20.0,57.39,4.756926293779411,Normal,0,60.2595,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.43,38.0,42.0,38.0,57.39,4.756926293779411,Normal,0,60.2595,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,74.0,0.71,5.0,6.0,5.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,51.0,3.29,23.0,25.0,23.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,71.0,3.29,23.0,25.0,23.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,19.0,7.43,52.0,57.0,52.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,7.0,1.71,12.0,13.0,12.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.57,4.0,4.0,4.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,46.71,4.752729608220935,Normal,0,49.045500000000004,Summer
2024-01-01,MY_STORE,0,Grocery,MY_REGION,9.0,22.14,155.0,170.0,155.0,27.23,4.774146162320972,Normal,0,28.5915,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,130.0,5.14,36.0,40.0,36.0,27.23,4.774146162320972,Normal,0,28.5915,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,15.0,16.43,115.0,127.0,115.0,27.23,4.774146162320972,Normal,0,28.5915,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,11.0,11.14,78.0,86.0,78.0,27.23,4.774146162320972,Normal,0,28.5915,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.29,2.0,2.0,2.0,27.23,4.774146162320972,Normal,0,28.5915,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,7.0,0.29,2.0,2.0,2.0,27.23,4.774146162320972,Normal,0,28.5915,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.57,4.0,4.0,4.0,27.23,4.774146162320972,Normal,0,28.5915,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,31.2,4.77564102564102,Normal,0,32.76,Fall
2025-07-01,MY_STORE,0,Grocery,MY_REGION,98.0,6.57,46.0,51.0,46.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,76.0,3.14,22.0,24.0,22.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,30.0,6.57,46.0,51.0,46.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,2.0,4.0,28.0,31.0,28.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,93.73,4.758348447668844,Normal,0,98.41650000000001,Fall
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,121.73,4.7646430625154,Normal,0,127.8165,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.71,12.0,13.0,12.0,121.73,4.7646430625154,Normal,0,127.8165,Spring
2025-09-01,MY_STORE,0,Grocery,MY_REGION,14.0,1.43,10.0,11.0,10.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,1.0,1.86,13.0,14.0,13.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,2.0,14.0,15.0,14.0,121.73,4.7646430625154,Normal,0,127.8165,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,1.0,3.29,23.0,25.0,23.0,121.73,4.7646430625154,Normal,0,127.8165,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,1.57,11.0,12.0,11.0,121.73,4.7646430625154,Normal,0,127.8165,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,4.0,1.29,9.0,10.0,9.0,121.73,4.7646430625154,Normal,0,127.8165,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,20.0,1.14,8.0,9.0,8.0,121.73,4.7646430625154,Normal,0,127.8165,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.71,19.0,21.0,19.0,121.73,4.7646430625154,Normal,0,127.8165,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.71,5.0,6.0,5.0,121.73,4.7646430625154,Normal,0,127.8165,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,1.0,4.43,31.0,34.0,31.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,24.0,0.14,1.0,1.0,1.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,29.0,2.71,19.0,21.0,19.0,121.73,4.7646430625154,Normal,0,127.8165,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,3.0,7.14,50.0,55.0,50.0,121.73,4.7646430625154,Normal,0,127.8165,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.14,15.0,16.0,15.0,84.6,4.763593380614658,Normal,0,88.83,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,70.0,0.43,3.0,3.0,3.0,84.6,4.763593380614658,Normal,0,88.83,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,27.0,6.14,43.0,47.0,43.0,84.6,4.763593380614658,Normal,0,88.83,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,9.0,2.57,18.0,20.0,18.0,84.6,4.763593380614658,Normal,0,88.83,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,1.0,1.14,8.0,9.0,8.0,84.6,4.763593380614658,Normal,0,88.83,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,19.0,7.71,54.0,59.0,54.0,79.82,4.760711601102478,Normal,0,83.81099999999999,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.57,18.0,20.0,18.0,79.82,4.760711601102478,Normal,0,83.81099999999999,Winter
2025-08-01,MY_STORE,0,Grocery,MY_REGION,13.0,1.0,7.0,8.0,7.0,646.34,4.7621994615837,Normal,0,678.657,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,29.0,0.57,4.0,4.0,4.0,646.34,4.7621994615837,Normal,0,678.657,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,36.0,0.43,3.0,3.0,3.0,646.34,4.7621994615837,Normal,0,678.657,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,23.0,1.86,13.0,14.0,13.0,646.34,4.7621994615837,Normal,0,678.657,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,7.0,2.29,16.0,18.0,16.0,646.34,4.7621994615837,Normal,0,678.657,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.86,13.0,14.0,13.0,37.72,4.772004241781541,Normal,0,39.606,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,53.0,2.71,19.0,21.0,19.0,37.72,4.772004241781541,Normal,0,39.606,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,7.57,53.0,58.0,53.0,37.72,4.772004241781541,Normal,0,39.606,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,63.0,1.29,9.0,10.0,9.0,46.76,4.769033361847726,Normal,0,49.098,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,33.0,4.29,30.0,33.0,30.0,46.76,4.769033361847726,Normal,0,49.098,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,1.0,4.57,32.0,35.0,32.0,46.76,4.769033361847726,Normal,0,49.098,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,72.0,0.14,1.0,1.0,1.0,46.76,4.769033361847726,Normal,0,49.098,Summer
